MessageNumber	DiagnosisTypes	Timestamp	TimeElapsed	Source	Destination	Module	Summary	Fid_UsbDevice	Fid_URB_TransferData	Fid_UCX_URB_BULK_OR_INTERRUPT_TRANSFER.Fid_URB_TransferFlags	Fid_UCX_URB_BULK_OR_INTERRUPT_TRANSFER.Fid_URB_TransferBufferLength
43021	None	2016-01-09T18:47:10.5872927				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,89]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43023	None	2016-01-09T18:47:10.5882661				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,195]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43025	None	2016-01-09T18:47:10.5892899				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,1]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43027	None	2016-01-09T18:47:10.5902904				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43029	None	2016-01-09T18:47:10.5912904				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43031	None	2016-01-09T18:47:10.5922925				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43033	None	2016-01-09T18:47:10.5933772				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,162]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43035	None	2016-01-09T18:47:10.5942216				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43037	None	2016-01-09T18:47:10.5953272				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43039	None	2016-01-09T18:47:11.0802263				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43041	None	2016-01-09T18:47:11.0813286				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43043	None	2016-01-09T18:47:11.0823257				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,64]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43045	None	2016-01-09T18:47:11.0833184				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43047	None	2016-01-09T18:47:11.0843275				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43049	None	2016-01-09T18:47:11.0853242				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,2]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43051	None	2016-01-09T18:47:11.0862816				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,78]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43053	None	2016-01-09T18:47:11.0872894				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,32]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43055	None	2016-01-09T18:47:11.0893269				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,89]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43057	None	2016-01-09T18:47:11.0903245				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,195]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43059	None	2016-01-09T18:47:11.0912851				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,1]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43061	None	2016-01-09T18:47:11.0923118				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43063	None	2016-01-09T18:47:11.0933254				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43065	None	2016-01-09T18:47:11.0943255				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43067	None	2016-01-09T18:47:11.0952130				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,162]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43069	None	2016-01-09T18:47:11.0962250				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43071	None	2016-01-09T18:47:11.0972735				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43073	None	2016-01-09T18:47:11.5832790				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43075	None	2016-01-09T18:47:11.5842835				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43077	None	2016-01-09T18:47:11.5853074				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,64]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43079	None	2016-01-09T18:47:11.5863038				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43081	None	2016-01-09T18:47:11.5872377				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43083	None	2016-01-09T18:47:11.5883030				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,2]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43085	None	2016-01-09T18:47:11.5892386				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,78]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43087	None	2016-01-09T18:47:11.5902284				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,32]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43089	None	2016-01-09T18:47:11.5923036				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,89]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43091	None	2016-01-09T18:47:11.5932384				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,195]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43093	None	2016-01-09T18:47:11.5942397				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,1]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43095	None	2016-01-09T18:47:11.5952389				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43097	None	2016-01-09T18:47:11.5962381				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43099	None	2016-01-09T18:47:11.5972209				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43101	None	2016-01-09T18:47:11.5982189				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,162]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43103	None	2016-01-09T18:47:11.5992588				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43105	None	2016-01-09T18:47:11.6002859				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43107	None	2016-01-09T18:47:12.0853086				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43109	None	2016-01-09T18:47:12.0863280				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43111	None	2016-01-09T18:47:12.0873157				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,64]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43113	None	2016-01-09T18:47:12.0883158				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43115	None	2016-01-09T18:47:12.0892099				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43117	None	2016-01-09T18:47:12.0903089				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,2]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43119	None	2016-01-09T18:47:12.0913147				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,78]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43121	None	2016-01-09T18:47:12.0923139				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,32]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43123	None	2016-01-09T18:47:12.0933164				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,89]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43125	None	2016-01-09T18:47:12.0942988				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,195]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43127	None	2016-01-09T18:47:12.0953112				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,1]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43129	None	2016-01-09T18:47:12.0963112				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43131	None	2016-01-09T18:47:12.0973104				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43133	None	2016-01-09T18:47:12.0992157				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43135	None	2016-01-09T18:47:12.1002055				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,162]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43137	None	2016-01-09T18:47:12.1012072				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43139	None	2016-01-09T18:47:12.1022273				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43141	None	2016-01-09T18:47:12.5882940				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43143	None	2016-01-09T18:47:12.5893092				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43145	None	2016-01-09T18:47:12.5903052				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,64]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43147	None	2016-01-09T18:47:12.5913048				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43149	None	2016-01-09T18:47:12.5923086				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43151	None	2016-01-09T18:47:12.5933086				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,2]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43153	None	2016-01-09T18:47:12.5943050				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,78]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43155	None	2016-01-09T18:47:12.5952410				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,32]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43157	None	2016-01-09T18:47:12.5963096				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,89]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43159	None	2016-01-09T18:47:12.5973088				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,195]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43161	None	2016-01-09T18:47:12.5983080				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,1]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43163	None	2016-01-09T18:47:12.5992288				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43165	None	2016-01-09T18:47:12.6013156				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43167	None	2016-01-09T18:47:12.6022704				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43169	None	2016-01-09T18:47:12.6032693				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,162]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43171	None	2016-01-09T18:47:12.6042213				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43173	None	2016-01-09T18:47:12.6052172				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43175	None	2016-01-09T18:47:13.0902378				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43177	None	2016-01-09T18:47:13.0912161				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43179	None	2016-01-09T18:47:13.0922018				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,64]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43181	None	2016-01-09T18:47:13.0931949				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43183	None	2016-01-09T18:47:13.0942081				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43185	None	2016-01-09T18:47:13.0961963				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,2]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43187	None	2016-01-09T18:47:13.0971930				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,78]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43189	None	2016-01-09T18:47:13.0981894				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,32]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43191	None	2016-01-09T18:47:13.0991890				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,89]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43193	None	2016-01-09T18:47:13.1001928				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,195]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43195	None	2016-01-09T18:47:13.1011981				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,1]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43197	None	2016-01-09T18:47:13.1022015				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43199	None	2016-01-09T18:47:13.1031962				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43201	None	2016-01-09T18:47:13.1041913				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43203	None	2016-01-09T18:47:13.1051926				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,162]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43205	None	2016-01-09T18:47:13.1061906				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43207	None	2016-01-09T18:47:13.1071886				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,10]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43209	None	2016-01-09T18:47:13.6201954				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43211	None	2016-01-09T18:47:13.6212139				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,13]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43213	None	2016-01-09T18:47:13.6222094				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,64]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43215	None	2016-01-09T18:47:13.6232095				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,88]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43217	None	2016-01-09T18:47:13.6242087				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43219	None	2016-01-09T18:47:13.6252149				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,2]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43221	None	2016-01-09T18:47:13.6262166				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,78]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43223	None	2016-01-09T18:47:13.6271940				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,32]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43225	None	2016-01-09T18:47:13.6282134				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,89]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43227	None	2016-01-09T18:47:13.6291892				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,195]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43229	None	2016-01-09T18:47:13.6301930				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,1]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43231	None	2016-01-09T18:47:13.6311987				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43233	None	2016-01-09T18:47:13.6321922				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
43235	None	2016-01-09T18:47:13.6332584				Microsoft_Windows_USB_UCX	Complete URB_FUNCTION_BULK_OR_INTERRUPT_TRANSFER with partial data	0x00001FFF33A2B7B8	[1,0]	0x00000003 (0x00000003)	0x00000002 (0x00000002)	
