NO	Time	MMode	MValue	MUnit	SMode	SValue	SUnit	Freq
127	2016-01-09 15:51:49	Rs	,5004	KOhm	?	0,0	Deg	100KHz
128	2016-01-09 15:51:50	Rs	,5004	KOhm	?	0,0	Deg	100KHz
129	2016-01-09 15:51:50	Rs	,5004	KOhm	?	0,0	Deg	100KHz
130	2016-01-09 15:51:51	Rs	,5004	KOhm	?	0,0	Deg	100KHz
131	2016-01-09 15:51:51	Rs	,5004	KOhm	?	0,0	Deg	100KHz
132	2016-01-09 15:51:52	Rs	,5004	KOhm	?	0,0	Deg	100KHz
133	2016-01-09 15:51:52	Rs	,5004	KOhm	?	0,0	Deg	100KHz
134	2016-01-09 15:51:53	Rs	,5004	KOhm	?	0,0	Deg	100KHz
135	2016-01-09 15:51:53	Rs	,5004	KOhm	?	0,0	Deg	100KHz
136	2016-01-09 15:51:54	Rs	,5004	KOhm	?	0,0	Deg	100KHz
137	2016-01-09 15:51:54	Rs	,5004	KOhm	?	0,0	Deg	100KHz
138	2016-01-09 15:51:55	Rs	,5004	KOhm	?	0,0	Deg	100KHz
139	2016-01-09 15:51:55	Rs	,5004	KOhm	?	0,0	Deg	100KHz
140	2016-01-09 15:51:56	Rs	,5004	KOhm	?	0,0	Deg	100KHz
141	2016-01-09 15:51:56	Rs	,5004	KOhm	?	0,0	Deg	100KHz
142	2016-01-09 15:51:57	Rs	,5004	KOhm	?	0,0	Deg	100KHz
143	2016-01-09 15:51:57	Rs	,5004	KOhm	?	0,0	Deg	100KHz
144	2016-01-09 15:51:58	Rs	,5004	KOhm	?	0,0	Deg	100KHz
145	2016-01-09 15:51:58	Rs	,5004	KOhm	?	0,0	Deg	100KHz
146	2016-01-09 15:51:59	Rs	,5004	KOhm	?	0,0	Deg	100KHz
147	2016-01-09 15:51:59	Rs	,5004	KOhm	?	0,0	Deg	100KHz
148	2016-01-09 15:52:00	Rs	,5004	KOhm	?	0,0	Deg	100KHz
149	2016-01-09 15:52:00	Rs	,5004	KOhm	?	0,0	Deg	100KHz
150	2016-01-09 15:52:01	Rs	,5004	KOhm	?	0,0	Deg	100KHz
151	2016-01-09 15:52:01	Rs	,5004	KOhm	?	0,0	Deg	100KHz
152	2016-01-09 15:52:02	Rp	-		?	-		100Hz
153	2016-01-09 15:52:02	Rs	-		?	-		100Hz
154	2016-01-09 15:52:03	Rs	-		?	-		100Hz
155	2016-01-09 15:52:03	Rs	,0000	KOhm	?	0,0	Deg	100Hz
156	2016-01-09 15:52:04	Rs	,5001	KOhm	?	0,0	Deg	100Hz
157	2016-01-09 15:52:04	Rs	,5001	KOhm	?	0,0	Deg	100Hz
158	2016-01-09 15:52:05	Rs	,5007	KOhm	?	0,0	Deg	100Hz
159	2016-01-09 15:52:05	Rs	,5007	KOhm	?	0,0	Deg	100Hz
160	2016-01-09 15:52:06	Rs	,5007	KOhm	?	0,0	Deg	100Hz
161	2016-01-09 15:52:06	Rs	,5007	KOhm	?	0,0	Deg	100Hz
162	2016-01-09 15:52:07	Rs	,5007	KOhm	?	0,0	Deg	100Hz
163	2016-01-09 15:52:07	Rs	,5007	KOhm	?	0,0	Deg	100Hz
164	2016-01-09 15:52:08	Rs	,5007	KOhm	?	0,0	Deg	100Hz
165	2016-01-09 15:52:08	Rs	,5007	KOhm	?	0,0	Deg	100Hz
166	2016-01-09 15:52:09	Rs	,5007	KOhm	?	0,0	Deg	100Hz
167	2016-01-09 15:52:09	Rs	,5007	KOhm	?	0,0	Deg	100Hz
168	2016-01-09 15:52:10	Rs	,5006	KOhm	?	0,0	Deg	100Hz
169	2016-01-09 15:52:10	Rs	,5006	KOhm	?	0,0	Deg	100Hz
170	2016-01-09 15:52:11	Rs	,5006	KOhm	?	0,0	Deg	100Hz
171	2016-01-09 15:52:11	Rs	,5006	KOhm	?	0,0	Deg	100Hz
172	2016-01-09 15:52:12	Rs	,5006	KOhm	?	0,0	Deg	100Hz
173	2016-01-09 15:52:12	Rs	,5006	KOhm	?	0,0	Deg	100Hz
174	2016-01-09 15:52:13	Rs	,5006	KOhm	?	0,0	Deg	100Hz
175	2016-01-09 15:52:13	Rs	,5006	KOhm	?	0,0	Deg	100Hz
176	2016-01-09 15:52:14	Rs	,5006	KOhm	?	0,0	Deg	100Hz
177	2016-01-09 15:52:14	Rs	,5006	KOhm	?	0,0	Deg	100Hz
178	2016-01-09 15:52:15	Rs	,5006	KOhm	?	0,0	Deg	100Hz
179	2016-01-09 15:52:15	Rs	,5005	KOhm	?	0,0	Deg	100Hz
180	2016-01-09 15:52:16	Rs	,5005	KOhm	?	0,0	Deg	100Hz
181	2016-01-09 15:52:16	Rs	,5005	KOhm	?	0,0	Deg	100Hz
182	2016-01-09 15:52:17	Rs	,5005	KOhm	?	0,0	Deg	100Hz
183	2016-01-09 15:52:17	Rs	,5005	KOhm	?	0,0	Deg	100Hz
184	2016-01-09 15:52:18	Rs	,5005	KOhm	?	0,0	Deg	100Hz
185	2016-01-09 15:52:18	Rs	,5005	KOhm	?	0,0	Deg	100Hz
186	2016-01-09 15:52:19	Rs	,5005	KOhm	?	0,0	Deg	100Hz
187	2016-01-09 15:52:19	Rs	,5005	KOhm	?	0,0	Deg	100Hz
188	2016-01-09 15:52:20	Rs	,5005	KOhm	?	0,0	Deg	100Hz
189	2016-01-09 15:52:20	Rs	,5005	KOhm	?	0,0	Deg	100Hz
190	2016-01-09 15:52:21	Rs	,5005	KOhm	?	0,0	Deg	100Hz
191	2016-01-09 15:52:21	Rs	,5005	KOhm	?	0,0	Deg	100Hz
192	2016-01-09 15:52:22	Rs	,5005	KOhm	?	0,0	Deg	100Hz
193	2016-01-09 15:52:22	Rs	,5005	KOhm	?	0,0	Deg	100Hz
194	2016-01-09 15:52:23	Rs	,5005	KOhm	?	0,0	Deg	100Hz
195	2016-01-09 15:52:23	Rs	,5005	KOhm	?	0,0	Deg	100Hz
196	2016-01-09 15:52:24	Rs	,5005	KOhm	?	0,0	Deg	100Hz
197	2016-01-09 15:52:24	Rs	,5005	KOhm	?	0,0	Deg	100Hz
198	2016-01-09 15:52:25	Rs	,5005	KOhm	?	0,0	Deg	100Hz
199	2016-01-09 15:52:25	Rs	,5005	KOhm	?	0,0	Deg	100Hz
200	2016-01-09 15:52:26	Rs	,5005	KOhm	?	0,0	Deg	100Hz
201	2016-01-09 15:52:26	Rs	,5005	KOhm	?	0,0	Deg	100Hz
202	2016-01-09 15:52:27	Rs	,5005	KOhm	?	0,0	Deg	100Hz
203	2016-01-09 15:52:27	Rs	,5005	KOhm	?	0,0	Deg	100Hz
204	2016-01-09 15:52:28	Rs	,5005	KOhm	?	0,0	Deg	100Hz
205	2016-01-09 15:52:28	Rs	,5005	KOhm	?	0,0	Deg	100Hz
206	2016-01-09 15:52:29	Rs	,5005	KOhm	?	0,0	Deg	100Hz
207	2016-01-09 15:52:29	Rs	,5005	KOhm	?	0,0	Deg	100Hz
208	2016-01-09 15:52:30	Rs	,5005	KOhm	?	0,0	Deg	100Hz
209	2016-01-09 15:52:30	Rs	,5005	KOhm	?	0,0	Deg	100Hz
